dt_distr,train_distr,test_distr,seed,act,prd,est,absolute_error,nkld
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.1 0.1 0.1 0.5 0.1 0.  0.1],57,[ 326.  326.  326. 1631.  326.    0.  326.],[ 207.  327.  278. 1269.  721.    0.  459.],[ 207.  327.  278. 1269.  721.    0.  459.],0.04634862224558637,-0.01710072805871743
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.1 0.1 0.1 0.5 0.1 0.  0.1],88,[ 326.  326.  326. 1631.  326.    0.  326.],[961. 324.   0. 813. 167. 603. 393.],[ 961.  324. 1282.  813.  166.  602.  392.],0.14189337188417225,-0.009215135253449858
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.1 0.1 0.1 0.5 0.1 0.  0.1],50,[ 326.  326.  326. 1631.  326.    0.  326.],[  61.  327.  526. 1414.  342.   19.  572.],[  61.  327.  525. 1414.  342.   19.  571.],0.04214307618171464,-0.028008669968153765
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.1 0.1 0.1 0.5 0.1 0.  0.1],31,[ 326.  326.  326. 1631.  326.    0.  326.],[ 32. 328. 587. 839. 281. 893. 301.],[ 32. 328. 587. 839. 280. 893. 301.],0.10132737547640952,0.003988111333489863
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],11,[1138.  284.  569.  142.  284.  284.  142.],[ 410.  284. 1472.   68.  248.  258.  103.],[ 410.  284. 1472.   68.  248.  258.  104.],0.09069895985126375,0.14588486276627166
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],42,[1138.  284.  569.  142.  284.  284.  142.],[1262.  284.    0.  113.    6. 1021.  157.],[ 987.   13. 2152.    7.    0.  369.   50.],0.13069694990201497,0.6438616017609649
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],73,[1138.  284.  569.  142.  284.  284.  142.],[1881.  282.    4.   94.    4.  364.  214.],[1882.  282.    4.   93.    4.  364.  215.],0.09009597507662931,0.5345546687000988
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],34,[1138.  284.  569.  142.  284.  284.  142.],[1619.  186.   62.  271.  379.  106.  220.],[1285.    0.  437.    0.   85.    0.  180.],0.061604944475152,0.9227234906382329
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],25,[1138.  284.  569.  142.  284.  284.  142.],[837. 287. 673.  81.   5. 715. 245.],[395. 135. 312.  70.   2. 736.  80.],0.10135169086980554,0.493755756744525
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],96,[1138.  284.  569.  142.  284.  284.  142.],[1236.  284.  385.  303.  287.   56.  292.],[1197.  199.  423.  224.  205.    0.  214.],0.04055072609416612,0.5777965898567112
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],57,[1138.  284.  569.  142.  284.  284.  142.],[  15.  284.  531.  258. 1481.  105.  169.],[  15.  284.  531.  258. 1481.  105.  169.],0.13466659966835837,0.6757615515889492
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],88,[1138.  284.  569.  142.  284.  284.  142.],[   0.  284. 1273.    6. 1280.    0.    0.],[1406.  284. 1273.    6. 1280. 1695. 1695.],0.254660569820612,-0.26385279408211326
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],50,[1138.  284.  569.  142.  284.  284.  142.],[1769.  283.    0.  177.  226.  165.  223.],[1769.  283. 1990.  176.  225.  165.  223.],0.11788352344103312,-0.18898233926534314
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],31,[1138.  284.  569.  142.  284.  284.  142.],[525. 283. 337. 172. 797. 319. 410.],[526. 283. 337. 172. 797. 318. 409.],0.0848701070297975,0.118099539556487
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],11,[301. 401. 301. 200. 401. 200. 200.],[   0.  121.   17.  467. 1290.    4.  105.],[  0.   0. 122.   4. 492.   0.  15.],0.11070715711434274,0.996806543413747
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],42,[301. 401. 301. 200. 401. 200. 200.],[ 417.  400.  164.    0.    0. 1023.    0.],[ 417.  400.  164. 1140. 1011. 1022. 1060.],0.24850299401197604,-0.3118670075095069
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],73,[301. 401. 301. 200. 401. 200. 200.],[ 87. 399. 390. 162. 531. 110. 325.],[ 86. 399. 390. 161. 531. 110. 326.],0.04925862560593099,0.06322633477269979
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],34,[301. 401. 301. 200. 401. 200. 200.],[ 15. 399. 390. 317. 616.  38. 229.],[ 15. 399. 390. 317. 616.  38. 229.],0.0641573994867408,0.21313795549066294
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],25,[301. 401. 301. 200. 401. 200. 200.],[682. 403. 114.  21.   0. 770.  14.],[414.   0. 102.   0.   0. 337.   0.],0.11769318505845452,0.9990598902433483
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],96,[301. 401. 301. 200. 401. 200. 200.],[  40.  228.   17.  290. 1261.    6.  162.],[  0.   0.   0.   0. 491.   0.  11.],0.11990305104077559,0.9997667464056825
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],57,[301. 401. 301. 200. 401. 200. 200.],[159. 401. 290. 290. 549.  52. 263.],[159. 401. 290. 289. 550.  52. 263.],0.04291417165668663,0.05424631996496698
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],88,[301. 401. 301. 200. 401. 200. 200.],[880. 397.   1.  20.   1. 620.  85.],[258.   0. 416.   0.   0. 423.  49.],0.10935272312517821,0.9967531691686853
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],50,[301. 401. 301. 200. 401. 200. 200.],[416. 290. 286. 172. 165. 411. 264.],[409. 283. 290. 158. 180. 342. 192.],0.0463358996293128,0.08162570054152662
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],31,[301. 401. 301. 200. 401. 200. 200.],[   7.  400.  195.  329. 1043.    4.   26.],[   7.  400.  195.  329. 1043.    4.   26.],0.10992301112061591,0.45569178154189904
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],11,[1088.  181.  181.  181.  181.  181. 1632.],[   0.  166.    0.   36. 3423.    0.    0.],[1073.    0.  771.   24.  614.  239.  771.],0.09044334975369459,0.4218562099459391
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],42,[1088.  181.  181.  181.  181.  181. 1632.],[  59.  182. 1214.  166.  155.  192. 1657.],[  59.  182. 1214.  167.  155.  191. 1658.],0.08429556650246306,0.3719757814414004
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],73,[1088.  181.  181.  181.  181.  181. 1632.],[1089.  181.    8.   50.    0. 2259.   38.],[237.   0.   0.   0.   0. 888.  48.],0.15235467980295567,0.9753447822594301
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],34,[1088.  181.  181.  181.  181.  181. 1632.],[1402.  149.    0.  298.  172.  120. 1484.],[1083.    0.    0.   50.   21.    0.  895.],0.062108374384236456,0.810515053634193
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],25,[1088.  181.  181.  181.  181.  181. 1632.],[1343.  181.    5.  118.  105.  941.  932.],[1343.  181.    5.  118.  105.  941.  933.],0.07996059113300492,0.16545723383516897
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],96,[1088.  181.  181.  181.  181.  181. 1632.],[1225.  180.  133.  149.   63. 1530.  345.],[1225.  180.  132.  149.   63. 1530.  344.],0.11720197044334975,0.3082449063580097
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],57,[1088.  181.  181.  181.  181.  181. 1632.],[ 254.  172.  489.  392.  607.  273. 1438.],[ 253.  172.  489.  391.  606.  273. 1438.],0.08169458128078817,0.16273837796683566
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],88,[1088.  181.  181.  181.  181.  181. 1632.],[   0.  170.    6.  572. 2817.    3.   57.],[  0.   0.   0.   0. 893.   0.   0.],0.1637832512315271,0.9999952496707123
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],50,[1088.  181.  181.  181.  181.  181. 1632.],[ 271.  182.  163.  812. 1945.   68.  184.],[ 270.  182.  163.  811. 1945.   68.  184.],0.1888472906403941,0.5585055957113441
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],31,[1088.  181.  181.  181.  181.  181. 1632.],[ 256.  181.  544.  446. 1502.   37.  659.],[ 256.  181.  544.  446. 1502.   37.  659.],0.15361576354679804,0.34352921675443926
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],11,[ 84. 420. 168. 252. 168. 505.  84.],[  2. 419.  41. 464. 468.   3. 284.],[  0. 189.  47. 237. 306.   0.  72.],0.09399167162403331,0.9836025548682692
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],42,[ 84. 420. 168. 252. 168. 505.  84.],[185. 420. 104. 174.  76. 604. 118.],[185. 420. 104. 175.  76. 604. 118.],0.039687260984108096,0.03581095914674859
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],73,[ 84. 420. 168. 252. 168. 505.  84.],[  2. 419. 191. 262. 226. 399. 182.],[  2. 419. 191. 262. 226. 399. 182.],0.032123735871505056,0.08539749479115843
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],34,[ 84. 420. 168. 252. 168. 505.  84.],[ 31. 420. 173. 241. 225. 427. 164.],[ 48. 414. 182. 232. 219. 421.  96.],0.018951304495623354,0.028713051280319757
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],25,[ 84. 420. 168. 252. 168. 505.  84.],[ 37. 420. 108. 338. 275. 146. 357.],[ 37. 420. 109. 337. 276. 146. 357.],0.07911957168352171,0.14473619181954644
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],96,[ 84. 420. 168. 252. 168. 505.  84.],[230. 421.   0.  71.   1. 867.  91.],[229. 421. 196.  71.  45. 867.  91.],0.07198096371207614,0.04450390439882268
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],57,[ 84. 420. 168. 252. 168. 505.  84.],[110. 329. 220. 221.  76. 607. 118.],[110. 329. 221. 220.  76. 606. 119.],0.03654287413954279,0.023790925002025398
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],88,[ 84. 420. 168. 252. 168. 505.  84.],[  0. 417. 134. 344. 304. 162. 320.],[ 81. 417. 134. 343. 304.  81. 320.],0.07877963797059573,0.1991420278792393
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],50,[ 84. 420. 168. 252. 168. 505.  84.],[282. 430.   8. 276. 143.  65. 477.],[315. 410.  67. 258. 112.  61. 144.],0.07716495283419733,0.3260890954685509
[0.3 0.7],[0.15 0.14 0.14 0.15 0.14 0.14 0.14],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],31,[ 84. 420. 168. 252. 168. 505.  84.],[173. 422.  89. 353. 152. 270. 222.],[173. 422.  89. 353. 153. 270. 221.],0.05591909577632362,0.062314253386236196
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],11,[130. 130. 130. 652. 130.   0. 130.],[213. 130.  78. 657.  37.  19. 168.],[200. 112.  92. 572.  92.  64. 158.],0.03686635944700461,-0.009737739710395932
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],42,[130. 130. 130. 652. 130.   0. 130.],[273. 130.  55. 612.  39.  61. 132.],[247. 109.  37. 576.  22.  91. 113.],0.05738424402018872,0.006996453473956832
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],73,[130. 130. 130. 652. 130.   0. 130.],[154. 130. 156. 626.  79.  57. 100.],[142. 117. 140. 574.  71. 150. 248.],0.04827737546631556,-0.03223393599106583
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],34,[130. 130. 130. 652. 130.   0. 130.],[ 42. 129. 208. 692. 135.   0.  96.],[ 46.  61. 176. 628.  81.   0.  58.],0.037744129910028526,0.04027079265700584
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],25,[130. 130. 130. 652. 130.   0. 130.],[ 37. 131. 183. 621. 289.   3.  38.],[ 30. 106. 147. 517. 212.  34. 112.],0.04498573622997586,0.007440195000675942
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],96,[130. 130. 130. 652. 130.   0. 130.],[  2. 129. 151. 556. 463.   0.   1.],[  0.  15.  18.  20. 202.   0.   0.],0.13067807768268597,0.5283548140415506
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],57,[130. 130. 130. 652. 130.   0. 130.],[ 34.  17. 425. 642. 181.   0.   3.],[188.   0. 296. 246.  39.   0.   0.],0.1076366030283081,0.5283548140415506
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],88,[130. 130. 130. 652. 130.   0. 130.],[  0.   4.  34. 658. 603.   0.   3.],[  2.   2.  34. 658. 602.   1.   1.],0.10533245556287031,0.23833007462081524
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],50,[130. 130. 130. 652. 130.   0. 130.],[ 88. 126. 188. 624. 123.   7. 146.],[ 89. 126. 187. 624. 126.  11. 198.],0.02337063857801185,-0.021001226323511646
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.1 0.1 0.1 0.5 0.1 0.  0.1],31,[130. 130. 130. 652. 130.   0. 130.],[358. 131.  19. 487.  64.  44. 199.],[224.  70.  10. 281. 204. 169. 238.],0.10928242264647794,-0.030181195371678626
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],11,[522. 130. 261.  65. 130. 130.  65.],[   9.    0.   83.   35.    4. 1166.    6.],[   0. 1303.    0.   25.    0.  447.    0.],0.2749698497971714,0.9997968628107039
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],42,[522. 130. 261.  65. 130. 130.  65.],[ 21. 130. 498.  90. 502.   1.  61.],[  6.  38. 146. 177. 230. 726. 692.],0.2365968643789058,0.6728017075740687
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],73,[522. 130. 261.  65. 130. 130.  65.],[328. 130. 444.  92. 136. 109.  64.],[320. 127. 434.  94. 134. 182.  88.],0.05328363118079158,0.013198575953910385
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],34,[522. 130. 261.  65. 130. 130.  65.],[770. 114.  17.  73.   0. 252.  77.],[408.   0.   0.  23.   0. 193.  21.],0.08595548733691481,0.9868174413062243
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],25,[522. 130. 261.  65. 130. 130.  65.],[853. 132.   6. 130.  35.   0. 147.],[595.   0.   0.   0.   0.   0.  12.],0.09231443920622738,0.9973029932527595
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],96,[522. 130. 261.  65. 130. 130.  65.],[348. 129. 461.  96. 121. 101.  47.],[347. 129. 460.  95. 122. 101.  47.],0.05043306654972043,0.03978245851953166
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],57,[522. 130. 261.  65. 130. 130.  65.],[1266.    0.    0.    3.    7.    0.   27.],[383. 869. 217.   0.   0.   0.   0.],0.14384387676789825,0.9370621127902488
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],88,[522. 130. 261.  65. 130. 130.  65.],[873. 117.   0.  11.   0. 300.   2.],[873. 117.   0.  11.   2. 299.   2.],0.11391294814165114,0.8955378013381499
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],50,[522. 130. 261.  65. 130. 130.  65.],[274. 130. 486. 132.  27. 249.   5.],[222. 105. 396. 149.  22. 201.  57.],0.08014472097357746,0.1873869129382162
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.4  0.1  0.2  0.05 0.1  0.1  0.05],31,[522. 130. 261.  65. 130. 130.  65.],[199. 132. 559. 194.  62.  40. 117.],[141.  93. 393. 100.  60. 116.  98.],0.07696524503892117,0.2553883620867554
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],11,[156. 208. 156. 104. 208. 104. 104.],[447. 208.  17. 116.   9. 203.  40.],[407.  34. 110.   2.   0.  45.   0.],0.12967032967032968,0.97461496264704
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],42,[156. 208. 156. 104. 208. 104. 104.],[ 18. 208. 223. 137. 365.   6.  83.],[ 18. 208. 223. 137. 365.   6.  83.],0.0706043956043956,0.21561841267858406
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],73,[156. 208. 156. 104. 208. 104. 104.],[228. 208. 212.  83. 140.  67. 102.],[228. 208. 212.  83. 140.  67. 102.],0.035164835164835165,0.022352682972836213
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],34,[156. 208. 156. 104. 208. 104. 104.],[144. 207. 183. 177. 136. 123.  70.],[145. 207. 183. 177. 136. 124.  70.],0.032692307692307694,0.02089142468110894
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],25,[156. 208. 156. 104. 208. 104. 104.],[  0. 208.  36.  91. 703.   0.   2.],[ 0.  0.  0.  0. 92.  0.  0.],0.13021978021978023,0.9998730925004367
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],96,[156. 208. 156. 104. 208. 104. 104.],[  3.  72.  21. 132. 675. 135.   2.],[  0.   0.   0.   0. 100.   0.   0.],0.12912087912087913,0.9998709585428578
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],57,[156. 208. 156. 104. 208. 104. 104.],[327. 208. 117. 142.  68.  48. 130.],[117.  43.  60.  53. 305. 168. 376.],0.1076923076923077,0.1567590194438515
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],88,[156. 208. 156. 104. 208. 104. 104.],[  0. 208. 137. 174. 475.   0.  46.],[325.   0. 134.  10. 228.   0.  48.],0.09244505494505495,0.9566684871146638
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],50,[156. 208. 156. 104. 208. 104. 104.],[195. 208. 186. 126. 146.  30. 149.],[164. 175. 156. 118. 140.  88. 179.],0.029395604395604395,0.02799495055967327
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.15 0.2  0.15 0.1  0.2  0.1  0.1 ],31,[156. 208. 156. 104. 208. 104. 104.],[  0. 208. 179. 202. 451.   0.   0.],[415.   0. 166.   7. 260.   0. 285.],0.12513736263736264,0.9453686925378173
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],11,[447.  74.  74.  74.  74.  74. 670.],[227.   4. 148. 675. 297.  31. 105.],[  0.   0.   9.  62. 141.   0.   0.],0.13536362762993565,0.999971332344153
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],42,[447.  74.  74.  74.  74.  74. 670.],[ 35.   0. 306. 598. 459.  14.  75.],[  0.   0. 145. 373. 280.   0.  61.],0.1710058603131905,0.9946782254381521
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],73,[447.  74.  74.  74.  74.  74. 670.],[   6.   51.    0. 1408.    0.    0.   22.],[  0.   0.   0. 295.   0.   0.   0.],0.15697953693918723,0.9999890836428933
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],34,[447.  74.  74.  74.  74.  74. 670.],[406.  74. 167. 139. 112.  79. 510.],[406.  74. 167. 139. 113.  79. 511.],0.03862042463252954,0.027386252532098254
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],25,[447.  74.  74.  74.  74.  74. 670.],[562.  72.   0.  46.   2. 802.   3.],[562.  37. 526.  47.  37. 801.   3.],0.19809779998078586,0.8081971736970726
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],96,[447.  74.  74.  74.  74.  74. 670.],[381.  74. 151. 244.  98.  44. 495.],[381.  74. 151. 244.  97.  44. 494.],0.052070323758286095,0.05138882379097631
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],57,[447.  74.  74.  74.  74.  74. 670.],[710.  74.   0. 670.   8.  25.   0.],[396.   0. 450. 394.   0.  18.   0.],0.15573061773465272,0.9983413204061069
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],88,[447.  74.  74.  74.  74.  74. 670.],[841.  73.  65.  65.  23.  57. 363.],[842.  73.  65.  64.  23.  57. 363.],0.07589585935248343,0.08543743624789912
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],50,[447.  74.  74.  74.  74.  74. 670.],[   0.   12.   78.   44. 1353.    0.    0.],[  0.   0.   0.   0.  90.   0. 744.],0.08002689979825152,0.9954605861829262
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.3  0.05 0.05 0.05 0.05 0.05 0.45],31,[447.  74.  74.  74.  74.  74. 670.],[874.  75.   2.   7.   0. 529.   0.],[874.  75.   2.   7.   0. 529.   0.],0.16966087040061487,0.9972811153027601
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],11,[ 47. 237.  94. 142.  94. 284.  47.],[  0. 206.  61. 135. 535.   0.   8.],[ 0.  0.  0.  0. 90.  0.  0.],0.1292517006802721,0.999962096087639
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],42,[ 47. 237.  94. 142.  94. 284.  47.],[224. 237.  17. 400.   2.   0.  65.],[169. 131.  14. 303.   0.  13.  15.],0.1309145880574452,0.8149614424310179
[0.5 0.5],[0.2  0.3  0.2  0.15 0.05 0.05 0.05],[0.05 0.25 0.1  0.15 0.1  0.3  0.05],73,[ 47. 237.  94. 142.  94. 284.  47.],[160.   0.  36. 135. 238. 316.  60.],[108. 177.   0.  78. 176. 253.  49.],0.05956160241874527,0.5480499211206378
